emmi_cd,active,emmi_nm,emmi_nm_mxd,emmi_flnm,overlay_flnm,emmi_brnd_cd,last_trckd_sctn,shell,available,tpc_id,emmi_tp_cd,emmi_src_cd,last_chng_dt,create_dt
4113,true,"EAR INFECTIONS (OTITIS MEDIA)","Ear Infections (Otitis Media)",NULL,NULL,1,NULL,false,true,222332|1,4,7,"2014-04-17 16:44:23.923","2013-11-13 16:50:13.210"
4114,true,OSTEOPOROSIS,Osteoporosis,NULL,NULL,1,NULL,false,true,222333|1,4,7,"2014-04-17 16:44:23.923","2013-11-13 16:50:13.213"
4115,true,OSTEOMYELITIS,Osteomyelitis,NULL,NULL,1,NULL,false,true,222334|1,4,7,"2014-04-17 16:44:23.923","2013-11-13 16:50:13.217"
4116,true,OSTEOARTHRITIS,Osteoarthritis,NULL,NULL,1,NULL,false,true,222335|1,4,7,"2014-04-17 16:44:23.923","2013-11-13 16:50:13.220"
4117,true,"OSGOOD-SCHLATTER DISEASE","Osgood-Schlatter Disease",NULL,NULL,1,NULL,false,true,222336|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.220"
4118,true,"OBESITY, ADULT","Obesity, Adult",NULL,NULL,1,NULL,false,true,222339|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.223"
4119,true,"NOSE FRACTURE","Nose Fracture",NULL,NULL,1,NULL,false,true,222340|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.227"
4120,true,NOSEBLEEDS,Nosebleeds,NULL,NULL,1,NULL,false,true,222341|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.230"
4121,true,"NECK FRACTURE","Neck Fracture",NULL,NULL,1,NULL,false,true,222344|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.230"
4122,true,NARCOLEPSY,Narcolepsy,NULL,NULL,1,NULL,false,true,222345|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.233"
4123,true,"MYASTHENIA GRAVIS","Myasthenia Gravis",NULL,NULL,1,NULL,false,true,222346|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.233"
4124,true,"MITRAL VALVE PROLAPSE","Mitral Valve Prolapse",NULL,NULL,1,NULL,false,true,222347|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.237"
4125,true,"MUSCULAR DYSTROPHY","Muscular Dystrophy",NULL,NULL,1,NULL,false,true,222348|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.240"
4126,true,"MUSCLE STRAIN","Muscle Strain",NULL,NULL,1,NULL,false,true,222349|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.240"
4127,true,MUMPS,Mumps,NULL,NULL,1,NULL,false,true,222350|1,4,7,"2014-04-17 16:44:23.930","2013-11-13 16:50:13.243"
4128,true,"MULTIPLE MYELOMA","Multiple Myeloma",NULL,NULL,1,NULL,false,true,222351|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.247"
4129,true,"MULTIPLE SCLEROSIS IN ADULTS","Multiple Sclerosis in Adults",NULL,NULL,1,NULL,false,true,222352|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.247"
4130,true,"MOTION SICKNESS","Motion Sickness",NULL,NULL,1,NULL,false,true,222353|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.250"
4131,true,"MORTON'S NEUROMA","Morton's Neuroma",NULL,NULL,1,NULL,false,true,222354|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.250"
4132,true,"MOLES ON THE SKIN","Moles on the Skin",NULL,NULL,1,NULL,false,true,222356|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.253"
4133,true,"MITRAL STENOSIS IN ADULTS","Mitral Stenosis in Adults",NULL,NULL,1,NULL,false,true,222357|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.257"
4134,true,MISCARRIAGE,Miscarriage,NULL,NULL,1,NULL,false,true,222358|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.260"
4135,true,"HYPEREMESIS GRAVIDARUM","Hyperemesis Gravidarum",NULL,NULL,1,NULL,false,true,222472|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.260"
4136,true,MENOPAUSE,Menopause,NULL,NULL,1,NULL,false,true,222530|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.263"
4137,true,"MENISCAL TEAR","Meniscal Tear",NULL,NULL,1,NULL,false,true,222531|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.263"
4138,true,"MENIERE DISEASE","Meniere Disease",NULL,NULL,1,NULL,false,true,222532|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.267"
4139,true,"MELANOMA SKIN CANCER","Melanoma Skin Cancer",NULL,NULL,1,NULL,false,true,222533|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.270"
4140,true,MEASLES,Measles,NULL,NULL,1,NULL,false,true,222534|1,4,7,"2014-04-17 16:44:23.933","2013-11-13 16:50:13.270"
4141,true,"MARFAN SYNDROME","Marfan Syndrome",NULL,NULL,1,NULL,false,true,222536|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.273"
4142,true,"INFERTILITY IN MEN","Infertility in Men",NULL,NULL,1,NULL,false,true,222537|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.277"
4143,true,MALARIA,Malaria,NULL,NULL,1,NULL,false,true,222538|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.277"
4144,true,"AGE-RELATED MACULAR DEGENERATION","Age-Related Macular Degeneration",NULL,NULL,1,NULL,false,true,222539|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.280"
4145,true,"LYME DISEASE","Lyme Disease",NULL,NULL,1,NULL,false,true,222541|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.280"
4146,true,LUPUS,Lupus,NULL,NULL,1,NULL,false,true,222542|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.283"
4147,true,"LUNG CANCER","Lung Cancer",NULL,NULL,1,NULL,false,true,222543|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.287"
4148,true,"LOW BACK PAIN IN ADULTS","Low Back Pain in Adults",NULL,NULL,1,NULL,false,true,222544|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.290"
4149,true,"LITTLE LEAGUE ELBOW","Little League Elbow",NULL,NULL,1,NULL,false,true,222545|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.290"
4150,true,"LIVER CANCER","Liver Cancer",NULL,NULL,1,NULL,false,true,222546|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.293"
4151,true,"LEGIONNAIRES' DISEASE","Legionnaires' Disease",NULL,NULL,1,NULL,false,true,222547|1,4,7,"2014-04-17 16:44:23.937","2013-11-13 16:50:13.293"
4152,true,"LEAD POISONING","Lead Poisoning",NULL,NULL,1,NULL,false,true,222548|1,4,7,"2014-04-17 16:44:23.940","2013-11-13 16:50:13.297"
4153,true,LARYNGITIS,Laryngitis,NULL,NULL,1,NULL,false,true,222550|1,4,7,"2014-04-17 16:44:23.940","2013-11-13 16:50:13.300"
4154,true,"LARYNGEAL CANCER","Laryngeal Cancer",NULL,NULL,1,NULL,false,true,222551|1,4,7,"2014-04-17 16:44:23.940","2013-11-13 16:50:13.300"
4155,true,"LACTOSE INTOLERANCE","Lactose Intolerance",NULL,NULL,1,NULL,false,true,222552|1,4,7,"2014-04-17 16:44:23.940","2013-11-13 16:50:13.303"
4156,true,LABYRINTHITIS,Labyrinthitis,NULL,NULL,1,NULL,false,true,222553|1,4,7,"2014-04-17 16:44:23.940","2013-11-13 16:50:13.307"
4157,true,"KIDNEY STONES IN ADULTS","Kidney Stones in Adults",NULL,NULL,1,NULL,false,true,222558|1,4,7,"2014-04-17 16:44:23.940","2013-11-13 16:50:13.307"
4158,true,"KIDNEY FAILURE","Kidney Failure",NULL,NULL,1,NULL,false,true,222560|1,4,7,"2014-04-17 16:44:23.940","2013-11-13 16:50:13.310"
4159,true,"KIDNEY CANCER","Kidney Cancer",NULL,NULL,1,NULL,false,true,222561|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.310"
4160,true,"KAPOSI'S SARCOMA","Kaposi's Sarcoma",NULL,NULL,1,NULL,false,true,222562|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.313"
4161,true,"JOCK ITCH","Jock Itch",NULL,NULL,1,NULL,false,true,222563|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.317"
4162,true,"JAUNDICE IN ADULTS","Jaundice in Adults",NULL,NULL,1,NULL,false,true,222564|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.320"
4163,true,"ANEMIA CAUSED BY LOW IRON","Anemia Caused by Low Iron",NULL,NULL,1,NULL,false,true,222566|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.320"
4164,true,INTUSSUSCEPTION,Intussusception,NULL,NULL,1,NULL,false,true,222567|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.323"
4165,true,"BLADDER PAIN SYNDROME (INTERSTITIAL CYSTITIS)","Bladder Pain Syndrome (Interstitial Cystitis)",NULL,NULL,1,NULL,false,true,222568|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.323"
4166,true,INSOMNIA,Insomnia,NULL,NULL,1,NULL,false,true,222569|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.327"
4167,true,"INSECT ALLERGY","Insect Allergy",NULL,NULL,1,NULL,false,true,222570|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.330"
4168,true,"INGROWN TOENAIL","Ingrown Toenail",NULL,NULL,1,NULL,false,true,222571|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.330"
4169,true,"IRRITABLE BOWEL SYNDROME","Irritable Bowel Syndrome",NULL,NULL,1,NULL,false,true,222576|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.333"
4170,true,"HYPOTHYROIDISM (UNDERACTIVE THYROID)","Hypothyroidism (Underactive Thyroid)",NULL,NULL,1,NULL,false,true,222577|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.337"
4171,true,"HYPERTHYROIDISM (OVERACTIVE THYROID)","Hyperthyroidism (Overactive Thyroid)",NULL,NULL,1,NULL,false,true,222580|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.337"
4172,true,HYDROCEPHALUS,Hydrocephalus,NULL,NULL,1,NULL,false,true,222583|1,4,7,"2014-04-17 16:44:23.943","2013-11-13 16:50:13.340"
4173,true,"HUNTINGTON DISEASE","Huntington Disease",NULL,NULL,1,NULL,false,true,222584|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.340"
4174,true,"GENITAL WARTS","Genital Warts",NULL,NULL,1,NULL,false,true,222585|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.343"
4175,true,HOMOCYSTINURIA,Homocystinuria,NULL,NULL,1,NULL,false,true,222586|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.347"
4176,true,"HODGKIN LYMPHOMA IN ADULTS","Hodgkin Lymphoma in Adults",NULL,NULL,1,NULL,false,true,222587|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.350"
4177,true,HIVES,Hives,NULL,NULL,1,NULL,false,true,222588|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.350"
4178,true,HIV/AIDS,HIV/AIDS,NULL,NULL,1,NULL,false,true,222589|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.353"
4179,true,HISTOPLASMOSIS,Histoplasmosis,NULL,NULL,1,NULL,false,true,222590|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.357"
4180,true,"HIRSUTISM (EXCESS HAIR GROWTH IN WOMEN)","Hirsutism (Excess Hair Growth in Women)",NULL,NULL,1,NULL,false,true,222591|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.357"
4181,true,"HIP FRACTURE","Hip Fracture",NULL,NULL,1,NULL,false,true,222592|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.360"
4182,true,"HIP DISLOCATION","Hip Dislocation",NULL,NULL,1,NULL,false,true,222593|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.363"
4183,true,"HIGH CHOLESTEROL","High Cholesterol",NULL,NULL,1,NULL,false,true,222594|1,4,7,"2014-04-17 16:44:23.947","2013-11-13 16:50:13.363"
4184,true,HICCUPS,Hiccups,NULL,NULL,1,NULL,false,true,222595|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.367"
4185,true,"HIATAL HERNIA","Hiatal Hernia",NULL,NULL,1,NULL,false,true,222596|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.370"
4186,true,"HERNIATED DISC","Herniated Disc",NULL,NULL,1,NULL,false,true,222597|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.370"
4187,true,"HEPATITIS C","Hepatitis C",NULL,NULL,1,NULL,false,true,222598|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.373"
4188,true,"HEPATITIS B","Hepatitis B",NULL,NULL,1,NULL,false,true,222599|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.377"
4189,true,"HEPATITIS A","Hepatitis A",NULL,NULL,1,NULL,false,true,222600|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.380"
4190,true,HEMORRHOIDS,Hemorrhoids,NULL,NULL,1,NULL,false,true,222601|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.380"
4191,true,HEMOPHILIA,Hemophilia,NULL,NULL,1,NULL,false,true,222602|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.383"
4192,true,"HEAT STROKE","Heat Stroke",NULL,NULL,1,NULL,false,true,222604|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.387"
4193,true,"HEART MURMURS","Heart Murmurs",NULL,NULL,1,NULL,false,true,222605|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.387"
4194,true,"HEART ATTACK","Heart Attack",NULL,NULL,1,NULL,false,true,222607|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.390"
4195,true,"HEARING LOSS IN ADULTS","Hearing Loss in Adults",NULL,NULL,1,NULL,false,true,222608|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.393"
4196,true,LICE,Lice,NULL,NULL,1,NULL,false,true,222609|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.393"
4197,true,"HAIRY CELL LEUKEMIA","Hairy Cell Leukemia",NULL,NULL,1,NULL,false,true,222612|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.397"
4198,true,"GROIN STRAIN","Groin Strain",NULL,NULL,1,NULL,false,true,222613|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.400"
4199,true,"INGUINAL AND FEMORAL (GROIN) HERNIAS","Inguinal and Femoral (Groin) Hernias",NULL,NULL,1,NULL,false,true,222614|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.400"
4200,true,GOUT,Gout,NULL,NULL,1,NULL,false,true,222615|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.403"
4201,true,"MEDIAL EPICONDYLITIS","Medial Epicondylitis",NULL,NULL,1,NULL,false,true,222617|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.407"
4202,true,GLAUCOMA,Glaucoma,NULL,NULL,1,NULL,false,true,222619|1,4,7,"2014-04-17 16:44:23.950","2013-11-13 16:50:13.407"
4203,true,GIARDIA,Giardia,NULL,NULL,1,NULL,false,true,222621|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.410"
4204,true,"GESTATIONAL DIABETES (DIABETES THAT STARTS DURING PREGNANCY)","Gestational Diabetes (Diabetes That Starts During Pregnancy)",NULL,NULL,1,NULL,false,true,222622|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.410"
4205,true,"GENITAL HERPES","Genital Herpes",NULL,NULL,1,NULL,false,true,222624|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.413"
4206,true,GASTRITIS,Gastritis,NULL,NULL,1,NULL,false,true,222625|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.417"
4207,true,GANGRENE,Gangrene,NULL,NULL,1,NULL,false,true,222626|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.420"
4208,true,"GANGLION CYST","Ganglion Cyst",NULL,NULL,1,NULL,false,true,222627|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.420"
4209,true,GALLSTONES,Gallstones,NULL,NULL,1,NULL,false,true,222628|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.423"
4210,true,"GALLBLADDER CANCER","Gallbladder Cancer",NULL,NULL,1,NULL,false,true,222630|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.427"
4211,true,GALACTORRHEA,Galactorrhea,NULL,NULL,1,NULL,false,true,222631|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.427"
4212,true,"GENERALIZED ANXIETY DISORDER","Generalized Anxiety Disorder",NULL,NULL,1,NULL,false,true,222632|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.430"
4213,true,"FROZEN SHOULDER","Frozen Shoulder",NULL,NULL,1,NULL,false,true,222633|1,4,7,"2014-04-17 16:44:23.953","2013-11-13 16:50:13.433"
4214,true,FROSTBITE,Frostbite,NULL,NULL,1,NULL,false,true,222634|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.433"
4215,true,FRACTURES,Fractures,NULL,NULL,1,NULL,false,true,222635|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.437"
4216,true,"FOOD POISONING","Food Poisoning",NULL,NULL,1,NULL,false,true,222638|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.440"
4217,true,"FOOD ALLERGY","Food Allergy",NULL,NULL,1,NULL,false,true,222639|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.440"
4218,true,FLU,Flu,NULL,NULL,1,NULL,false,true,222640|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.443"
4219,true,"FINGER FRACTURE","Finger Fracture",NULL,NULL,1,NULL,false,true,222642|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.447"
4220,true,"FINGER DISLOCATION","Finger Dislocation",NULL,NULL,1,NULL,false,true,222644|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.447"
4221,true,FIBROMYALGIA,Fibromyalgia,NULL,NULL,1,NULL,false,true,222646|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.450"
4222,true,"UTERINE FIBROIDS","Uterine Fibroids",NULL,NULL,1,NULL,false,true,222647|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.453"
4223,true,"INFERTILITY IN WOMEN","Infertility in Women",NULL,NULL,1,NULL,false,true,222650|1,4,7,"2014-04-17 16:44:23.957","2013-11-13 16:50:13.453"
4224,true,"FETAL ALCOHOL SYNDROME","Fetal Alcohol Syndrome",NULL,NULL,1,NULL,false,true,222651|1,4,7,"2014-04-17 16:44:23.960","2013-11-13 16:50:13.457"
4225,true,"SYNCOPE (FAINTING)","Syncope (Fainting)",NULL,NULL,1,NULL,false,true,222652|1,4,7,"2014-04-17 16:44:23.960","2013-11-13 16:50:13.460"
4226,true,"FAILURE TO THRIVE, CHILD","Failure to Thrive, Child",NULL,NULL,1,NULL,false,true,222653|1,4,7,"2014-04-17 16:44:23.960","2013-11-13 16:50:13.460"
4227,true,"ESOPHAGEAL CANCER","Esophageal Cancer",NULL,NULL,1,NULL,false,true,222654|1,4,7,"2014-04-17 16:44:23.960","2013-11-13 16:50:13.463"
4228,true,"EPILEPSY IN ADULTS","Epilepsy in Adults",NULL,NULL,1,NULL,false,true,222656|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.467"
4229,true,ENDOMETRIOSIS,Endometriosis,NULL,NULL,1,NULL,false,true,222657|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.483"
4230,true,ENDOCARDITIS,Endocarditis,NULL,NULL,1,NULL,false,true,222658|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.487"
4231,true,"ECZEMA (ATOPIC DERMATITIS)","Eczema (Atopic Dermatitis)",NULL,NULL,1,NULL,false,true,222663|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.487"
4232,true,"ECTOPIC PREGNANCY","Ectopic Pregnancy",NULL,NULL,1,NULL,false,true,222664|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.490"
4233,true,DYSTHYMIA,Dysthymia,NULL,NULL,1,NULL,false,true,222665|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.490"
4234,true,DYSPHAGIA,Dysphagia,NULL,NULL,1,NULL,false,true,222666|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.493"
4235,true,"DYSPAREUNIA (PAINFUL SEX)","Dyspareunia (Painful Sex)",NULL,NULL,1,NULL,false,true,222667|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.497"
4236,true,"DEEP VEIN THROMBOSIS (BLOOD CLOTS IN THE LEGS)","Deep Vein Thrombosis (Blood Clots in the Legs)",NULL,NULL,1,NULL,false,true,222668|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.500"
4237,true,"DUPUYTREN'S CONTRACTURE","Dupuytren's Contracture",NULL,NULL,1,NULL,false,true,222669|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.500"
4238,true,"DOWN SYNDROME","Down Syndrome",NULL,NULL,1,NULL,false,true,222671|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.503"
4239,true,"DIARRHEA IN ADULTS","Diarrhea in Adults",NULL,NULL,1,NULL,false,true,222673|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.510"
4240,true,"TYPE 2 DIABETES","Type 2 Diabetes",NULL,NULL,1,NULL,false,true,222674|1,4,7,"2014-04-17 16:44:23.963","2013-11-13 16:50:13.513"
4241,true,"TYPE 1 DIABETES","Type 1 Diabetes",NULL,NULL,1,NULL,false,true,222675|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.517"
4242,true,"DEVIATED SEPTUM","Deviated Septum",NULL,NULL,1,NULL,false,true,222676|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.520"
4243,true,DEPRESSION,Depression,NULL,NULL,1,NULL,false,true,222677|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.520"
4244,true,"DEMENTIA (INCLUDING ALZHEIMER DISEASE)","Dementia (Including Alzheimer Disease)",NULL,NULL,1,NULL,false,true,222678|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.523"
4245,true,DEHYDRATION,Dehydration,NULL,NULL,1,NULL,false,true,222680|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.527"
4246,true,"ALTITUDE SICKNESS (INCLUDING MOUNTAIN SICKNESS)","Altitude Sickness (Including Mountain Sickness)",NULL,NULL,1,NULL,false,true,222681|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.527"
4247,true,"CYSTIC FIBROSIS","Cystic Fibrosis",NULL,NULL,1,NULL,false,true,222683|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.530"
4248,true,"CUSHING'S SYNDROME","Cushing's Syndrome",NULL,NULL,1,NULL,false,true,222684|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.530"
4249,true,CROUP,Croup,NULL,NULL,1,NULL,false,true,222685|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.533"
4250,true,"CROHN'S DISEASE","Crohn's Disease",NULL,NULL,1,NULL,false,true,222686|1,4,7,"2014-04-17 16:44:23.967","2013-11-13 16:50:13.537"
4251,true,"CORNEAL ABRASION","Corneal Abrasion",NULL,NULL,1,NULL,false,true,222688|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.540"
4252,true,"CORNS AND CALLUSES","Corns and Calluses",NULL,NULL,1,NULL,false,true,222689|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.540"
4253,true,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE (COPD), INCLUDING EMPHYSEMA","Chronic Obstructive Pulmonary Disease (COPD), Including Emphysema",NULL,NULL,1,NULL,false,true,222690|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.543"
4254,true,CONTRACTURES,Contractures,NULL,NULL,1,NULL,false,true,222691|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.547"
4255,true,DERMATITIS,Dermatitis,NULL,NULL,1,NULL,false,true,222692|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.550"
4256,true,"CONSTIPATION IN ADULTS","Constipation in Adults",NULL,NULL,1,NULL,false,true,222693|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.550"
4257,true,"HEART FAILURE, ADULT","Heart Failure, Adult",NULL,NULL,1,NULL,false,true,222695|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.553"
4258,true,CONCUSSION,Concussion,NULL,NULL,1,NULL,false,true,222696|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.553"
4259,true,"COLON AND RECTAL CANCER","Colon and Rectal Cancer",NULL,NULL,1,NULL,false,true,222697|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.557"
4260,true,"ULCERATIVE COLITIS","Ulcerative Colitis",NULL,NULL,1,NULL,false,true,222698|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.560"
4261,true,COLIC,Colic,NULL,NULL,1,NULL,false,true,222699|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.560"
4262,true,"COLD SORES (ORAL HERPES)","Cold Sores (Oral Herpes)",NULL,NULL,1,NULL,false,true,222700|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.563"
4263,true,"COCCYX FRACTURE","Coccyx Fracture",NULL,NULL,1,NULL,false,true,222702|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.567"
4264,true,"CLUSTER HEADACHE","Cluster Headache",NULL,NULL,1,NULL,false,true,222703|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.570"
4265,true,"CLEFT LIP AND CLEFT PALATE","Cleft Lip and Cleft Palate",NULL,NULL,1,NULL,false,true,222704|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.570"
4266,true,"CLAVICLE FRACTURE","Clavicle Fracture",NULL,NULL,1,NULL,false,true,222705|1,4,7,"2014-04-17 16:44:23.970","2013-11-13 16:50:13.573"
4267,true,CIRRHOSIS,Cirrhosis,NULL,NULL,1,NULL,false,true,222707|1,4,7,"2014-04-17 16:44:23.973","2013-11-13 16:50:13.573"
4268,true,CHOLERA,Cholera,NULL,NULL,1,NULL,false,true,222708|1,4,7,"2014-04-17 16:44:23.973","2013-11-13 16:50:13.577"
4269,true,"CHLAMYDIA AND GONORRHEA","Chlamydia and Gonorrhea",NULL,NULL,1,NULL,false,true,222709|1,4,7,"2014-04-17 16:44:23.973","2013-11-13 16:50:13.580"
